influencer_id,campaign_type,date,category,follower_count,engagement_rate,impressions,clicks,add_to_cart,purchases,revenue
47,seasonal,2025-01-18,home,73232,0.09523171442525509,19961,1104,282,37,6202.57
47,seasonal,2025-01-19,sports,73232,0.09523171442525509,20477,3001,500,198,5373.16
47,brand_collab,2025-01-20,electronics,73232,0.09523171442525509,8045,1172,364,68,1513.8
47,discount,2025-01-21,sports,73232,0.09523171442525509,27844,3624,1394,487,91064.94
47,launch,2025-01-22,home,73232,0.09523171442525509,36801,2204,752,395,35765.99
47,seasonal,2025-01-23,home,73232,0.09523171442525509,4621,384,65,38,5956.81
47,brand_collab,2025-01-24,home,73232,0.09523171442525509,16611,906,97,45,3684.24
47,seasonal,2025-01-25,sports,73232,0.09523171442525509,17991,2466,485,238,14514.33
47,brand_collab,2025-01-26,fashion,73232,0.09523171442525509,34356,1828,174,34,4136.56
47,seasonal,2025-01-27,electronics,73232,0.09523171442525509,32655,2599,511,100,7342.48
47,discount,2025-01-28,beauty,73232,0.09523171442525509,29371,1995,288,58,7787.33
47,discount,2025-01-29,beauty,73232,0.09523171442525509,10916,1007,142,84,5783.26
47,brand_collab,2025-01-30,fashion,73232,0.09523171442525509,40046,5426,1479,688,126882.33
48,seasonal,2025-01-01,electronics,307905,0.06347720636481242,44663,2509,970,534,32773.08
48,seasonal,2025-01-02,fashion,307905,0.06347720636481242,35269,851,134,54,10431.2
48,launch,2025-01-03,beauty,307905,0.06347720636481242,2041,36,2,1,147.04
48,discount,2025-01-04,home,307905,0.06347720636481242,22781,2301,641,370,3912.37
48,brand_collab,2025-01-05,sports,307905,0.06347720636481242,49648,3412,548,64,2302.7
48,brand_collab,2025-01-06,sports,307905,0.06347720636481242,9680,410,46,23,820.12
48,discount,2025-01-07,fashion,307905,0.06347720636481242,44484,5847,880,234,21304.22
48,launch,2025-01-08,sports,307905,0.06347720636481242,17360,2285,557,225,41878.76
48,discount,2025-01-09,sports,307905,0.06347720636481242,25762,3095,280,78,15128.84
48,discount,2025-01-10,fashion,307905,0.06347720636481242,32921,2412,844,104,3974.7
48,launch,2025-01-11,sports,307905,0.06347720636481242,39164,5454,1145,598,57372.99
48,seasonal,2025-01-12,sports,307905,0.06347720636481242,18862,1607,93,29,4595.27
48,discount,2025-01-13,fashion,307905,0.06347720636481242,43471,6329,526,155,13524.54
48,brand_collab,2025-01-14,home,307905,0.06347720636481242,32323,939,338,113,19983.13
48,seasonal,2025-01-15,home,307905,0.06347720636481242,4869,634,163,43,7095.54
48,discount,2025-01-16,beauty,307905,0.06347720636481242,39108,914,338,49,6524.83
48,discount,2025-01-17,sports,307905,0.06347720636481242,8147,723,126,30,1764.85
48,seasonal,2025-01-18,sports,307905,0.06347720636481242,1051,142,39,21,2146.27
48,discount,2025-01-19,home,307905,0.06347720636481242,7057,552,88,17,3247.03
48,brand_collab,2025-01-20,sports,307905,0.06347720636481242,42473,2093,836,195,14132.11
48,brand_collab,2025-01-21,fashion,307905,0.06347720636481242,4464,83,11,5,890.76
48,seasonal,2025-01-22,electronics,307905,0.06347720636481242,11302,331,106,52,5834.64
48,seasonal,2025-01-23,sports,307905,0.06347720636481242,10474,1185,308,131,1525.77
48,seasonal,2025-01-24,beauty,307905,0.06347720636481242,26792,1572,364,155,13870.79
48,seasonal,2025-01-25,fashion,307905,0.06347720636481242,47870,5996,2145,737,95677.99
48,discount,2025-01-26,beauty,307905,0.06347720636481242,5791,576,205,63,11534.86
48,launch,2025-01-27,sports,307905,0.06347720636481242,25509,1663,654,313,33547.78
48,brand_collab,2025-01-28,home,307905,0.06347720636481242,24804,3706,418,146,24995.11
48,seasonal,2025-01-29,beauty,307905,0.06347720636481242,17479,852,299,72,10114.82
48,seasonal,2025-01-30,electronics,307905,0.06347720636481242,25028,372,71,17,2783.0
49,discount,2025-01-01,fashion,497937,0.08068247411334298,28018,2650,899,280,17453.76
49,discount,2025-01-02,electronics,497937,0.08068247411334298,25673,1356,507,199,17406.62
49,discount,2025-01-03,home,497937,0.08068247411334298,31763,2153,279,109,8783.01
49,launch,2025-01-04,electronics,497937,0.08068247411334298,27483,1057,110,59,5452.04
49,seasonal,2025-01-05,beauty,497937,0.08068247411334298,25563,3587,1385,147,6265.6
49,seasonal,2025-01-06,beauty,497937,0.08068247411334298,3093,58,7,2,227.44
49,discount,2025-01-07,electronics,497937,0.08068247411334298,33274,3639,861,148,1739.87
49,launch,2025-01-08,sports,497937,0.08068247411334298,6002,800,150,66,5884.07
49,seasonal,2025-01-09,home,497937,0.08068247411334298,5646,205,40,17,1022.09
49,brand_collab,2025-01-10,electronics,497937,0.08068247411334298,6193,67,12,1,183.57
49,launch,2025-01-11,home,497937,0.08068247411334298,34744,4860,1652,431,23738.76
49,discount,2025-01-12,beauty,497937,0.08068247411334298,49292,6744,2375,1037,52660.12
49,brand_collab,2025-01-13,fashion,497937,0.08068247411334298,44371,2242,633,198,35428.67
49,discount,2025-01-14,beauty,497937,0.08068247411334298,17427,1861,668,232,16128.09
49,discount,2025-01-15,home,497937,0.08068247411334298,18182,2031,771,397,50992.34
49,brand_collab,2025-01-16,home,497937,0.08068247411334298,45695,2734,408,76,11493.73
49,discount,2025-01-17,sports,497937,0.08068247411334298,45871,2267,494,160,5271.7
49,seasonal,2025-01-18,home,497937,0.08068247411334298,7766,729,143,45,911.12
49,seasonal,2025-01-19,beauty,497937,0.08068247411334298,40743,3929,1242,422,78912.88
49,seasonal,2025-01-20,home,497937,0.08068247411334298,46028,1729,556,286,22491.22
49,discount,2025-01-21,home,497937,0.08068247411334298,45645,2549,314,108,1482.41
49,discount,2025-01-22,sports,497937,0.08068247411334298,14470,1965,211,105,16849.62
49,brand_collab,2025-01-23,sports,497937,0.08068247411334298,9080,1244,430,148,2521.9
49,launch,2025-01-24,home,497937,0.08068247411334298,32887,4811,628,305,22693.31
49,discount,2025-01-25,beauty,497937,0.08068247411334298,11355,604,169,64,6376.56
49,launch,2025-01-26,beauty,497937,0.08068247411334298,21446,477,135,73,1531.52
49,launch,2025-01-27,fashion,497937,0.08068247411334298,13511,809,132,14,1470.89
49,launch,2025-01-28,home,497937,0.08068247411334298,39969,3066,972,222,22499.56
49,seasonal,2025-01-29,electronics,497937,0.08068247411334298,30685,1246,289,51,6969.48
49,brand_collab,2025-01-30,electronics,497937,0.08068247411334298,27189,1589,443,201,24396.3
50,seasonal,2025-01-01,sports,54116,0.09782439097011503,23597,656,49,26,1751.06
50,seasonal,2025-01-02,beauty,54116,0.09782439097011503,28452,1843,261,70,6162.32
50,discount,2025-01-03,fashion,54116,0.09782439097011503,33126,3422,540,132,21340.69
50,brand_collab,2025-01-04,home,54116,0.09782439097011503,32912,2971,1036,228,40240.98
50,launch,2025-01-05,sports,54116,0.09782439097011503,10617,381,87,51,6833.82
50,launch,2025-01-06,sports,54116,0.09782439097011503,25240,1914,115,51,5179.0
50,launch,2025-01-07,home,54116,0.09782439097011503,31226,2970,257,84,4650.7
50,discount,2025-01-08,beauty,54116,0.09782439097011503,1557,173,59,11,1054.77
50,seasonal,2025-01-09,electronics,54116,0.09782439097011503,1510,43,12,1,185.68
50,discount,2025-01-10,beauty,54116,0.09782439097011503,22818,2762,1022,188,31077.97
50,launch,2025-01-11,home,54116,0.09782439097011503,31552,466,75,37,5218.6
50,seasonal,2025-01-12,home,54116,0.09782439097011503,26816,1435,121,28,4705.1
50,discount,2025-01-13,home,54116,0.09782439097011503,48334,4533,1024,128,24195.12
50,brand_collab,2025-01-14,electronics,54116,0.09782439097011503,9120,293,49,5,395.38
50,launch,2025-01-15,beauty,54116,0.09782439097011503,42037,4175,1127,424,83705.51
50,discount,2025-01-16,sports,54116,0.09782439097011503,29287,636,139,49,8209.68
50,discount,2025-01-17,electronics,54116,0.09782439097011503,28794,733,257,133,17831.13
50,seasonal,2025-01-18,home,54116,0.09782439097011503,9176,99,25,13,1011.54
50,launch,2025-01-19,home,54116,0.09782439097011503,41076,1718,188,81,10189.36
50,brand_collab,2025-01-20,home,54116,0.09782439097011503,37903,712,206,58,8908.82
50,discount,2025-01-21,sports,54116,0.09782439097011503,26058,1407,469,109,5545.15
50,launch,2025-01-22,sports,54116,0.09782439097011503,33283,2927,431,128,5417.57
50,launch,2025-01-23,home,54116,0.09782439097011503,27179,373,92,19,1420.59
50,discount,2025-01-24,fashion,54116,0.09782439097011503,8694,719,149,15,1736.91
50,brand_collab,2025-01-25,sports,54116,0.09782439097011503,47036,3970,458,143,16359.63
50,brand_collab,2025-01-26,sports,54116,0.09782439097011503,3368,219,31,5,709.15
50,launch,2025-01-27,electronics,54116,0.09782439097011503,10862,675,95,45,7064.69
50,launch,2025-01-28,sports,54116,0.09782439097011503,49926,578,169,48,9076.6
50,brand_collab,2025-01-29,home,54116,0.09782439097011503,10488,778,213,93,10802.75
50,launch,2025-01-30,home,54116,0.09782439097011503,47932,5785,1046,398,7558.68
51,seasonal,2025-01-01,sports,248772,0.10655822993104724,24246,2381,402,100,11986.37
51,discount,2025-01-02,sports,248772,0.10655822993104724,33470,3899,1460,480,64941.44
51,seasonal,2025-01-03,beauty,248772,0.10655822993104724,46037,938,80,40,695.44
51,seasonal,2025-01-04,fashion,248772,0.10655822993104724,23578,2859,255,93,2719.36
51,launch,2025-01-05,home,248772,0.10655822993104724,32457,2888,260,155,14082.62
51,launch,2025-01-06,fashion,248772,0.10655822993104724,21505,950,233,25,2722.71
51,launch,2025-01-07,beauty,248772,0.10655822993104724,42621,4816,597,103,7219.84
51,brand_collab,2025-01-08,home,248772,0.10655822993104724,47785,3267,922,318,34443.28
51,launch,2025-01-09,fashion,248772,0.10655822993104724,2049,168,56,20,354.98
51,brand_collab,2025-01-10,home,248772,0.10655822993104724,34637,3794,582,227,42994.62
51,seasonal,2025-01-11,fashion,248772,0.10655822993104724,7159,250,84,19,3548.62
51,brand_collab,2025-01-12,beauty,248772,0.10655822993104724,42406,5687,1780,554,59975.25
51,launch,2025-01-13,sports,248772,0.10655822993104724,33175,2762,181,102,14692.39
51,discount,2025-01-14,home,248772,0.10655822993104724,8394,971,160,27,2317.08
51,launch,2025-01-15,sports,248772,0.10655822993104724,24903,393,71,8,235.15
51,launch,2025-01-16,home,248772,0.10655822993104724,23488,1718,633,321,34904.55
51,discount,2025-01-17,sports,248772,0.10655822993104724,49478,2741,824,138,9017.72
51,seasonal,2025-01-18,electronics,248772,0.10655822993104724,6445,265,79,45,4962.45
51,seasonal,2025-01-19,home,248772,0.10655822993104724,36136,3517,868,261,34540.7
51,discount,2025-01-20,sports,248772,0.10655822993104724,8470,1139,243,104,18726.52
51,discount,2025-01-21,home,248772,0.10655822993104724,4338,295,76,34,6480.82
51,seasonal,2025-01-22,beauty,248772,0.10655822993104724,29804,3175,913,206,25024.67
51,launch,2025-01-23,sports,248772,0.10655822993104724,43225,5232,920,523,58286.47
51,discount,2025-01-24,sports,248772,0.10655822993104724,21425,1748,536,163,12628.43
51,brand_collab,2025-01-25,fashion,248772,0.10655822993104724,8292,1051,341,65,8483.97
51,discount,2025-01-26,home,248772,0.10655822993104724,2091,70,6,3,374.82
51,brand_collab,2025-01-27,electronics,248772,0.10655822993104724,43145,5921,1618,784,62741.07
51,seasonal,2025-01-28,sports,248772,0.10655822993104724,22545,2920,321,75,4820.18
51,launch,2025-01-29,electronics,248772,0.10655822993104724,20479,296,22,5,239.88
51,launch,2025-01-30,beauty,248772,0.10655822993104724,23959,2128,110,34,2974.94
52,brand_collab,2025-01-01,home,300863,0.10829360637312874,31013,4616,597,152,29944.87
52,brand_collab,2025-01-02,home,300863,0.10829360637312874,14027,1229,424,144,7076.81
52,seasonal,2025-01-03,home,300863,0.10829360637312874,31013,4477,1287,495,93886.47
52,seasonal,2025-01-04,electronics,300863,0.10829360637312874,20853,2763,633,191,7787.79
52,seasonal,2025-01-05,electronics,300863,0.10829360637312874,48842,4475,1647,940,20887.41
52,launch,2025-01-06,sports,300863,0.10829360637312874,27911,2610,421,137,7798.45
52,seasonal,2025-01-07,home,300863,0.10829360637312874,15690,1019,154,78,7469.86
52,seasonal,2025-01-08,home,300863,0.10829360637312874,3058,411,75,35,3515.02
52,brand_collab,2025-01-09,electronics,300863,0.10829360637312874,7299,301,20,9,353.45
52,seasonal,2025-01-10,home,300863,0.10829360637312874,22343,1775,517,138,19615.71
52,discount,2025-01-11,electronics,300863,0.10829360637312874,49621,6851,1515,492,23558.12
52,launch,2025-01-12,electronics,300863,0.10829360637312874,29391,1947,585,314,16044.51
52,seasonal,2025-01-13,sports,300863,0.10829360637312874,8257,362,39,19,658.24
52,seasonal,2025-01-14,electronics,300863,0.10829360637312874,12278,869,144,27,4196.16
52,discount,2025-01-15,sports,300863,0.10829360637312874,23191,1141,115,28,1927.95
52,launch,2025-01-16,sports,300863,0.10829360637312874,1567,89,13,4,58.02
52,discount,2025-01-17,home,300863,0.10829360637312874,48653,6108,2049,1162,197279.17
52,seasonal,2025-01-18,beauty,300863,0.10829360637312874,48147,3631,977,486,94340.93
52,seasonal,2025-01-19,home,300863,0.10829360637312874,45308,3274,929,385,5154.54
52,discount,2025-01-20,beauty,300863,0.10829360637312874,6024,283,63,32,3391.41
52,launch,2025-01-21,electronics,300863,0.10829360637312874,3369,378,40,11,663.57
52,brand_collab,2025-01-22,electronics,300863,0.10829360637312874,16256,2220,578,200,31858.6
52,launch,2025-01-23,electronics,300863,0.10829360637312874,48020,5356,660,357,45368.49
52,launch,2025-01-24,fashion,300863,0.10829360637312874,35010,714,279,145,6360.79
52,brand_collab,2025-01-25,sports,300863,0.10829360637312874,37394,3149,309,87,12806.27
52,discount,2025-01-26,fashion,300863,0.10829360637312874,26669,1426,301,131,14788.09
52,discount,2025-01-27,sports,300863,0.10829360637312874,38367,2440,336,135,23918.21
52,discount,2025-01-28,beauty,300863,0.10829360637312874,46301,6013,537,147,25948.44
52,launch,2025-01-29,fashion,300863,0.10829360637312874,45187,4914,1128,443,19547.67
52,brand_collab,2025-01-30,home,300863,0.10829360637312874,29457,2439,830,256,11995.87
53,launch,2025-01-01,sports,164186,0.12237508277882864,36725,1628,431,138,17969.29
53,discount,2025-01-02,home,164186,0.12237508277882864,36335,2871,710,303,56145.41
53,seasonal,2025-01-03,home,164186,0.12237508277882864,1048,36,14,6,760.69
53,discount,2025-01-04,sports,164186,0.12237508277882864,25070,3453,494,163,18636.99
53,launch,2025-01-05,fashion,164186,0.12237508277882864,43582,1010,274,66,10243.62
53,brand_collab,2025-01-06,fashion,164186,0.12237508277882864,37355,2927,169,74,4873.69
53,discount,2025-01-07,home,164186,0.12237508277882864,42886,1432,275,59,6585.12
53,discount,2025-01-08,sports,164186,0.12237508277882864,34077,3541,1111,172,17007.78
53,brand_collab,2025-01-09,beauty,164186,0.12237508277882864,32746,3858,384,198,2286.46
53,discount,2025-01-10,home,164186,0.12237508277882864,26470,1655,652,75,14980.02
53,discount,2025-01-11,fashion,164186,0.12237508277882864,28631,2019,686,350,16059.87
53,brand_collab,2025-01-12,beauty,164186,0.12237508277882864,38834,5822,827,320,45543.42
53,launch,2025-01-13,beauty,164186,0.12237508277882864,22423,1416,306,37,7193.13
53,seasonal,2025-01-14,home,164186,0.12237508277882864,29173,1593,329,135,5104.47
53,seasonal,2025-01-15,beauty,164186,0.12237508277882864,29924,1372,251,134,18223.74
53,discount,2025-01-16,electronics,164186,0.12237508277882864,8641,110,33,11,1809.55
53,brand_collab,2025-01-17,fashion,164186,0.12237508277882864,16660,2287,524,146,14360.08
53,discount,2025-01-18,fashion,164186,0.12237508277882864,4574,247,63,26,2218.0
53,discount,2025-01-19,electronics,164186,0.12237508277882864,35129,872,77,18,2280.51
53,brand_collab,2025-01-20,home,164186,0.12237508277882864,20798,447,22,6,633.72
53,discount,2025-01-21,beauty,164186,0.12237508277882864,6079,665,72,37,4390.09
53,launch,2025-01-22,home,164186,0.12237508277882864,47374,3555,943,139,26493.62
53,launch,2025-01-23,electronics,164186,0.12237508277882864,4280,269,57,8,1005.68
53,discount,2025-01-24,fashion,164186,0.12237508277882864,1868,34,13,2,135.79
53,launch,2025-01-25,home,164186,0.12237508277882864,24996,911,195,89,9842.76
53,brand_collab,2025-01-26,sports,164186,0.12237508277882864,5876,560,212,92,2226.56
53,launch,2025-01-27,home,164186,0.12237508277882864,4275,628,69,19,2823.23
53,launch,2025-01-28,fashion,164186,0.12237508277882864,17876,747,96,10,1247.82
53,brand_collab,2025-01-29,home,164186,0.12237508277882864,27598,551,40,8,521.25
53,brand_collab,2025-01-30,electronics,164186,0.12237508277882864,42147,1054,106,12,1192.17
54,launch,2025-01-01,home,325558,0.10855189153907469,40386,4550,1242,524,87549.0
54,discount,2025-01-02,home,325558,0.10855189153907469,38981,3157,1026,554,93821.27
54,brand_collab,2025-01-03,fashion,325558,0.10855189153907469,3708,380,113,11,1027.95
54,brand_collab,2025-01-04,beauty,325558,0.10855189153907469,4770,255,90,16,787.59
54,brand_collab,2025-01-05,electronics,325558,0.10855189153907469,48249,1547,213,37,7068.96
54,launch,2025-01-06,sports,325558,0.10855189153907469,25524,3627,1202,228,19892.52
54,seasonal,2025-01-07,beauty,325558,0.10855189153907469,21553,1561,200,92,13293.43
54,brand_collab,2025-01-08,sports,325558,0.10855189153907469,28453,503,58,32,3481.59
54,brand_collab,2025-01-09,beauty,325558,0.10855189153907469,22793,1792,314,161,2301.47
54,seasonal,2025-01-10,electronics,325558,0.10855189153907469,7822,885,260,58,10535.55
54,brand_collab,2025-01-11,home,325558,0.10855189153907469,30888,3985,1184,290,12001.03
54,brand_collab,2025-01-12,electronics,325558,0.10855189153907469,10492,514,110,61,5096.11
54,seasonal,2025-01-13,sports,325558,0.10855189153907469,14074,1313,466,57,4744.64
54,seasonal,2025-01-14,sports,325558,0.10855189153907469,18729,464,131,31,1481.62
54,launch,2025-01-15,beauty,325558,0.10855189153907469,31121,2218,127,43,4523.56
54,discount,2025-01-16,sports,325558,0.10855189153907469,24211,1963,209,64,10769.06
54,seasonal,2025-01-17,sports,325558,0.10855189153907469,39964,3375,772,445,44914.25
54,launch,2025-01-18,sports,325558,0.10855189153907469,25855,2295,873,172,22689.96
54,launch,2025-01-19,beauty,325558,0.10855189153907469,47152,2154,305,36,2449.24
54,launch,2025-01-20,sports,325558,0.10855189153907469,9108,616,155,45,5389.64
54,seasonal,2025-01-21,home,325558,0.10855189153907469,34362,2209,234,69,8293.38
54,brand_collab,2025-01-22,fashion,325558,0.10855189153907469,44421,4095,887,233,34277.38
54,discount,2025-01-23,beauty,325558,0.10855189153907469,9204,1332,282,86,5050.3
54,discount,2025-01-24,beauty,325558,0.10855189153907469,43903,6383,1299,385,65775.19
54,seasonal,2025-01-25,fashion,325558,0.10855189153907469,5098,693,161,25,2154.01
54,launch,2025-01-26,home,325558,0.10855189153907469,39278,1575,473,236,17879.45
54,discount,2025-01-27,beauty,325558,0.10855189153907469,28632,3753,844,143,7350.46
54,discount,2025-01-28,electronics,325558,0.10855189153907469,6004,462,25,11,263.78
54,launch,2025-01-29,sports,325558,0.10855189153907469,48403,5702,1207,551,82555.08
54,brand_collab,2025-01-30,home,325558,0.10855189153907469,30049,1717,419,162,5648.37
55,seasonal,2025-01-01,sports,407506,0.11474265186401744,18131,977,335,105,15545.39
55,seasonal,2025-01-02,fashion,407506,0.11474265186401744,44262,2892,922,288,27912.3
55,discount,2025-01-03,fashion,407506,0.11474265186401744,28892,1362,396,196,13385.02
55,seasonal,2025-01-04,home,407506,0.11474265186401744,41134,5256,1453,393,62140.97
55,discount,2025-01-05,sports,407506,0.11474265186401744,43853,2093,282,168,7981.13
55,seasonal,2025-01-06,electronics,407506,0.11474265186401744,10416,106,32,13,1938.79
55,launch,2025-01-07,fashion,407506,0.11474265186401744,4591,453,143,84,3719.56
55,launch,2025-01-08,home,407506,0.11474265186401744,45138,2166,248,109,12136.61
55,brand_collab,2025-01-09,sports,407506,0.11474265186401744,2780,187,16,8,142.7
55,discount,2025-01-10,fashion,407506,0.11474265186401744,3395,79,22,9,146.52
55,launch,2025-01-11,home,407506,0.11474265186401744,28640,1300,300,32,1928.44
55,launch,2025-01-12,fashion,407506,0.11474265186401744,40227,5615,1549,476,88900.96
55,seasonal,2025-01-13,beauty,407506,0.11474265186401744,13439,380,108,41,6561.56
55,brand_collab,2025-01-14,electronics,407506,0.11474265186401744,4212,623,147,23,3849.56
55,brand_collab,2025-01-15,beauty,407506,0.11474265186401744,1639,236,69,27,2631.78
55,seasonal,2025-01-16,electronics,407506,0.11474265186401744,35019,3530,1067,567,56886.59
55,brand_collab,2025-01-17,beauty,407506,0.11474265186401744,25220,3047,659,242,37876.84
55,seasonal,2025-01-18,fashion,407506,0.11474265186401744,42476,6344,581,62,11104.42
55,launch,2025-01-19,sports,407506,0.11474265186401744,39997,1062,423,208,18233.45
55,seasonal,2025-01-20,fashion,407506,0.11474265186401744,4646,121,23,12,958.26
55,launch,2025-01-21,sports,407506,0.11474265186401744,20441,328,120,43,6442.32
55,discount,2025-01-22,fashion,407506,0.11474265186401744,24437,1897,317,56,4819.42
55,launch,2025-01-23,sports,407506,0.11474265186401744,20455,2877,955,426,4666.76
55,discount,2025-01-24,electronics,407506,0.11474265186401744,31215,462,69,33,1617.06
55,launch,2025-01-25,electronics,407506,0.11474265186401744,30605,1205,312,45,947.33
55,launch,2025-01-26,sports,407506,0.11474265186401744,31496,3553,892,455,53192.78
55,brand_collab,2025-01-27,sports,407506,0.11474265186401744,17167,1888,338,80,3541.89
55,brand_collab,2025-01-28,sports,407506,0.11474265186401744,13683,298,99,45,6688.14
55,discount,2025-01-29,electronics,407506,0.11474265186401744,11169,1008,128,67,10124.96
55,brand_collab,2025-01-30,home,407506,0.11474265186401744,19676,2758,469,272,49762.85
56,launch,2025-01-01,home,409447,0.0559406052721096,8440,235,73,24,923.26
56,discount,2025-01-02,fashion,409447,0.0559406052721096,30968,1901,698,176,19925.28
56,discount,2025-01-03,fashion,409447,0.0559406052721096,4324,428,56,21,2792.2
56,seasonal,2025-01-04,home,409447,0.0559406052721096,25111,3392,1146,173,9206.22
56,launch,2025-01-05,fashion,409447,0.0559406052721096,46518,5590,1492,210,34976.82
56,seasonal,2025-01-06,sports,409447,0.0559406052721096,17267,302,16,6,389.86
56,launch,2025-01-07,electronics,409447,0.0559406052721096,8235,393,89,28,3006.12
56,seasonal,2025-01-08,sports,409447,0.0559406052721096,46907,5703,1169,303,44666.32
56,brand_collab,2025-01-09,home,409447,0.0559406052721096,18715,2748,894,433,74875.31
56,seasonal,2025-01-10,beauty,409447,0.0559406052721096,37468,4127,364,172,6160.76
56,launch,2025-01-11,electronics,409447,0.0559406052721096,24466,3093,1164,552,93928.64
56,brand_collab,2025-01-12,home,409447,0.0559406052721096,21641,2731,1045,435,33600.3
56,launch,2025-01-13,fashion,409447,0.0559406052721096,22173,3046,1080,409,29330.12
56,discount,2025-01-14,fashion,409447,0.0559406052721096,3466,192,41,20,673.53
56,launch,2025-01-15,sports,409447,0.0559406052721096,30489,2163,297,131,19794.83
56,discount,2025-01-16,electronics,409447,0.0559406052721096,4055,385,83,44,708.44
56,launch,2025-01-17,electronics,409447,0.0559406052721096,41491,728,230,103,12731.12
56,launch,2025-01-18,beauty,409447,0.0559406052721096,22770,2218,434,164,15017.65
56,seasonal,2025-01-19,fashion,409447,0.0559406052721096,47489,5456,2060,815,10017.88
56,discount,2025-01-20,electronics,409447,0.0559406052721096,9076,1225,341,148,1630.14
56,discount,2025-01-21,fashion,409447,0.0559406052721096,42791,4119,1555,901,44636.35
56,seasonal,2025-01-22,beauty,409447,0.0559406052721096,15035,1334,113,63,2315.02
56,brand_collab,2025-01-23,electronics,409447,0.0559406052721096,35654,4170,1112,240,2443.0
56,brand_collab,2025-01-24,home,409447,0.0559406052721096,36843,4973,1788,804,79191.06
56,discount,2025-01-25,fashion,409447,0.0559406052721096,12553,724,83,42,7719.74
56,discount,2025-01-26,home,409447,0.0559406052721096,49785,760,193,41,1563.96
56,launch,2025-01-27,home,409447,0.0559406052721096,15604,1778,648,329,65198.31
56,seasonal,2025-01-28,fashion,409447,0.0559406052721096,19261,540,125,52,6233.49
56,launch,2025-01-29,fashion,409447,0.0559406052721096,46313,4278,1047,448,46786.65
56,brand_collab,2025-01-30,home,409447,0.0559406052721096,5369,101,8,3,208.12
57,brand_collab,2025-01-01,fashion,489203,0.1285816849544717,3925,569,111,25,1687.31
57,launch,2025-01-02,home,489203,0.1285816849544717,18105,2645,703,415,30782.06
57,launch,2025-01-03,fashion,489203,0.1285816849544717,37181,2147,514,224,29193.77
57,seasonal,2025-01-04,fashion,489203,0.1285816849544717,30612,459,136,47,1311.59
57,launch,2025-01-05,fashion,489203,0.1285816849544717,47097,5396,1999,1157,13883.94
57,brand_collab,2025-01-06,beauty,489203,0.1285816849544717,19895,2679,807,110,18261.54
57,seasonal,2025-01-07,home,489203,0.1285816849544717,6349,637,128,25,760.92
57,seasonal,2025-01-08,beauty,489203,0.1285816849544717,35275,2755,740,380,52798.49
57,brand_collab,2025-01-09,home,489203,0.1285816849544717,16797,2319,820,233,5480.04
57,seasonal,2025-01-10,sports,489203,0.1285816849544717,28313,2341,820,242,43282.11
57,launch,2025-01-11,electronics,489203,0.1285816849544717,18189,1441,319,117,6897.72
57,seasonal,2025-01-12,electronics,489203,0.1285816849544717,10616,301,63,31,5187.27
57,launch,2025-01-13,fashion,489203,0.1285816849544717,21215,585,114,31,3244.11
57,seasonal,2025-01-14,beauty,489203,0.1285816849544717,48858,2044,442,137,23765.43
57,brand_collab,2025-01-15,fashion,489203,0.1285816849544717,38450,3757,1144,502,49896.36
57,seasonal,2025-01-16,fashion,489203,0.1285816849544717,13661,1360,303,158,27838.55
57,brand_collab,2025-01-17,sports,489203,0.1285816849544717,14672,532,30,10,1391.96
57,launch,2025-01-18,electronics,489203,0.1285816849544717,23058,2631,1039,450,25433.78
57,brand_collab,2025-01-19,electronics,489203,0.1285816849544717,49226,1951,678,212,40868.46
57,launch,2025-01-20,beauty,489203,0.1285816849544717,6967,232,13,5,977.18
57,discount,2025-01-21,sports,489203,0.1285816849544717,15557,2129,690,283,19770.59
57,discount,2025-01-22,sports,489203,0.1285816849544717,25086,1244,165,88,15392.37
57,brand_collab,2025-01-23,sports,489203,0.1285816849544717,19433,2117,691,136,8123.69
57,brand_collab,2025-01-24,electronics,489203,0.1285816849544717,17676,1634,452,147,28525.55
57,discount,2025-01-25,home,489203,0.1285816849544717,5860,331,112,26,2957.73
57,discount,2025-01-26,electronics,489203,0.1285816849544717,1106,60,8,4,161.66
57,brand_collab,2025-01-27,beauty,489203,0.1285816849544717,16372,2086,784,204,37937.29
57,seasonal,2025-01-28,electronics,489203,0.1285816849544717,49481,6973,377,148,15579.27
57,launch,2025-01-29,home,489203,0.1285816849544717,26168,2758,794,345,65220.03
57,launch,2025-01-30,home,489203,0.1285816849544717,48458,6959,2591,329,25813.67
58,launch,2025-01-01,sports,23394,0.07052674598301314,38305,858,319,108,13879.19
58,launch,2025-01-02,home,23394,0.07052674598301314,20968,2559,651,389,37583.09
58,launch,2025-01-03,electronics,23394,0.07052674598301314,33152,837,73,22,632.39
58,seasonal,2025-01-04,home,23394,0.07052674598301314,27014,297,47,20,2039.35
58,brand_collab,2025-01-05,electronics,23394,0.07052674598301314,35192,2121,139,72,13185.69
58,brand_collab,2025-01-06,sports,23394,0.07052674598301314,18693,2798,393,181,33037.32
58,discount,2025-01-07,electronics,23394,0.07052674598301314,13121,897,138,76,3544.07
58,discount,2025-01-08,fashion,23394,0.07052674598301314,10953,960,74,36,3251.67
58,discount,2025-01-09,fashion,23394,0.07052674598301314,40501,2800,910,534,11389.61
58,launch,2025-01-10,beauty,23394,0.07052674598301314,4534,394,59,23,1776.12
